"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Day"	"Initial Wave Arrival Hour"	"Initial Wave Arrival Minute"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hour"	"Max Wave Arrival Minute"	"Maximum Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"ACEH"	"ACEH, SUMATRA"	5.552	95.294	254.95									11		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"ACEH"	"ACEH, SUMATRA"	5.605	95.387	258.371									11		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"ACEH"	"ACEH, SUMATRA"	5.553	95.298	254.95									12.4		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"ACEH"	"ACEH, SUMATRA"	5.478	95.241	248.568									16.9		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"ACEH"	"ACEH, SUMATRA"	5.543	95.242	255.459									21.1		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"ACEH"	"ACEH, SUMATRA"	5.501	95.233	251.257									21.2		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"ACEH"	"ACEH, SUMATRA"	5.496	95.235	250.665									27.7		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"COMOROS"		"HAGNAMOUADA, MOHELI"	-12.33963	43.84248	6007.138									3		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"COMOROS"		"MOUTSAMOUDOU, MAYOTTE"	-12.96285	45.17673	5882.823									2.2		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"THAILAND"		"BAN PAK NAM PORT"	9.979	98.601	796.948									1.7	0	5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	11712.082	27	3	48	26	49				0.15		2														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"USA"	"AK"	"UNALASKA, DUTCH HARBOR, AK"	53.883	-166.533	10210.374	27	14	50						0.07		2														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDIA"	"TAMIL NADU"	"CHENNAI (MADRAS), TAMIL NADU"	13.1	80.32	2023.057	26	3	33	2	34				1.62		2		"R"												
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDIA"	"TAMIL NADU"	"TUTICORIN, TAMIL NADU"	8.75	78.2	2043.918	26	4	24	3	25				0.91		2		"R"												
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDONESIA"	"EAST JAVA"	"PRIGI, S. JAVA"	-8.29	111.73	2180.35	26	4	30	3	31				0.51		2		"R"												
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"THAILAND"		"BAN PAK KO"	8.882	98.27	671.075									6.4	263	4														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"THAILAND"		"RANONG"	9.95	98.6	793.945	26	4	3	3	1				0.71		2		"F"												
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDIA"		"ALL OF INDIA"												17.3		5			16269	4					1022.8	4	235377	4		
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDIA"	"ANDHRA PRADESH"	"KAVALI, ANDHRA PRADESH"	14.92	80.05	2157.227									2	1000	1										1				
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"COMOROS"		"SELEYANI, GRANDE COMORE"	-11.50363	43.39957	6033.442									5		5										1				
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"COMOROS"		"BIMBINI, ANJOUAN"	-12.19175	44.23317	5962.006									2.9		5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDIA"	"TAMIL NADU"	"KALPAKKAM BEACH"	12.53055556	80.16638889	2005.879										200	5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDIA"	"TAMIL NADU"	"CHINNAKUPPARN"	13.21	80.32222222	2029.143									3.08	50	5														
	2004	12	26	0	58	53.4	4	1	2439	9.1			"n"	"INDIA"	"KERALA"	"AZHIKKAL"	9.135177	76.46391388	2239.241									4.75		4														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"IZU-OSHIMA, TOKYO"	"KOZUSHIMA"	34.217	139.133	218.14	19	7	5	0	53				0.24		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"TOKYO"	"KAMINATO, HACHIJO ISLAND"	33.133	139.8	187.872	19	6	44	0	32				0.1		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"TOKYO"	"TSUBOTA"	34.05	139.55	179.203	19	6	36	0	24				0.39		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"WAKAYAMA"	"URAGAMI"	33.55	135.9	520.751	19	7	34	1	22				0.08		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"WAKAYAMA"	"KUSHIMOTO"	33.467	135.783	532.834	19	7	34	1	22				0.11		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"SHIZUOKA"	"AKO, HONSHU"	34.067	139.483	185.363	19	6	41	0	29				0.16		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"BONIN IS, TOKYO"	"MIYAKE ISLAND"	34.067	139.483	185.363									0.15		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"TOKYO"	"OKADA"	34.783	139.383	209.542	19	6	35	0	23				0.23		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"SHIZUOKA"	"IROZAKI"	34.617	138.85	250.625	19	7	4	0	52				0.09		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"CHIBA"	"MERA"	34.9189	139.825	180.021	19	6	39	0	27				0.23		2														
	2005	1	19	6	11	36.4	4	1	2466	6.6			"n"	"JAPAN"	"MIE"	"OWASE"	34.083	136.2	488.337	19	7	34	1	22				0.05		2														
	2005	2	14	18	5	59.3	3	1	4802	5.8			"n"	"GUADELOUPE (FRENCH TERRITORY)"		"PETITE ANSES"	15.85	-61.633	14.501											1														
	2005	2	14	18	5	59.3	3	1	4802	5.8			"n"	"GUADELOUPE (FRENCH TERRITORY)"		"LE COCHE"	15.839	-61.611	15.912											1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SIMEULUE ISLAND"	2.41	96.32	94.734									3		1										1				
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.12939	97.2623	17.853									0.1	51	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.094	96.61582	54.762									2.3	179	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"LABUHAN BAKTI, SIMEULUE"	2.39911	96.4678	79.231									2.5	300	5												1		
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.39127	96.33382	92.536									2.6		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"LANGI, SIMEULUE"	2.82444	95.75753	171.009									1		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.57483	97.72488	180.548									3.5	255	5										1				
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"HUMANGA BEACH, NIAS"	1.48433	97.34718	71.552									2	30	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.10617	97.27018	18.193									3	30	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.38517	96.33547	92.12									3.3	131	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"KARIYA BAKTI, SIMEULUE"	2.63815	95.80393	157.415									1.7	37	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"KUALA MEURISI, SUMATRA"	4.61084	95.62215	324.456									2.1	200	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SINGKIL-BARU, SUMATRA"	2.267	97.783	77.737									1		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"REUNION (FRENCH TERRITORY)"		"SAINT GILLES"	-21.06	55.23	5230.659									0.4		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU SARANGBUANG"	1.70533	97.44478	56.272									0.9	4	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.06118	97.33074	24.919									1.3	28	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SINGKIL"	2.26925	97.81042	80.749									2.3	21	5										1				
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MALDIVES"		"MALE"	4.18	73.52	2631.919	28	19	56	3	46				0.1		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MALDIVES"		"GAN"	-0.6867	73.1517	2683.9	28	19	48	3	38				0.11		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"OMAN"		"SALALAH"	16.941	54.008	4992.752	29	0	16	8	6				0.26		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MALDIVES"		"HANIMAADHOO, HAA DHAALU"	6.767	73.167	2706.324	28	20	16	4	6				0.1		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"SIBOLGA, SUMATRA"	1.729	98.785	190.687									1.18		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.094	96.61582	54.762									0.7	295	10														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"HUMANGA BEACH, NIAS"	1.48436	97.34708	71.545									1.8	69	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.39177	96.33286	92.655									4.2	100	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU SARANGBUANG"	1.6957	97.44872	57.359										64	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"AFULU, NIAS"	1.26030833	97.23765556	92.325																									
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.5842	97.73723	180.12									2	255	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.12968	97.2621	17.841									2.5	34	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"AUSTRALIA"		"COCOS ISLAND (KEELING)"	-12.117	96.883	1570.773									0.13		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09696	97.09616	1.867									1		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09046	97.09753	1.312									3.5	69	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.09437	96.61618	54.723									2		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.57605	97.72959	180.623									3.3	574	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU ASU"	0.90544	97.26982	131.667									3.4	94	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BANYAK ISLAND"	2.10597	97.27027	18.2									2.6	60	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MAURITIUS"		"RODRIGUES ISLAND, PORT MATHURIN"	-19.68024	63.42119	4398.236	28	22	15	6	5				0.28		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"MEULABOH, SUMATRA"	4.167	96.15	253.655									1		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU SARANGBUANG"	1.70486	97.44499	56.326									0.5	88	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"KARIYA BAKTI, SIMEULUE"	2.63815	95.80393	157.415									1.5	64	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.57171	97.74588	181.767										150	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"LHOK LEUM PANG, SUMATRA"	4.68754	95.53168	336.897									1		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"SEYCHELLES"		"POINTE LA RUE, MAHE ISLAND"	-4.6762	55.5294	4684.624	28	23	28	7	18				0.18		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BUSUNG BAY, SIMEULUE"	2.39127	96.33382	92.536									4.2		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"PULAU ASU"	0.9043	97.28008	131.953									0.2	14	10														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LABUHAN ACEH, NIAS"	1.40695	97.08376	75.024																									
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"TELUK MARIABAH, PULAU TUANGKU"	2.05595	97.3335	25.291									3.3		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58298	97.73723	180.244									2.5	179	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09046	97.09753	1.312									3.05	85	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"SINGKIL"	2.26663	97.80968	80.597									1.5		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"SRI LANKA"		"COLOMBO"	6.9483	79.8533	1988.341	28	19	40	3	30				0.21		2			10	1										
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"REUNION (FRENCH TERRITORY)"		"REUNION"	-20.935	55.2847	5219.813									0.1		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"LAMPUNG"	"PANJANG, SE. SUMATRA"	-5.45	105.267	1231.768									0.25		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58167	97.73746	180.388									3.6		5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58167	97.73746	180.388									2.2	225	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"LAGUNDRI BAY, NIAS"	0.58285	97.73726	180.259									3.3	163	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU BANGKARU, BANYAK ISLANDS"	2.09046	97.09753	1.312									3.5	69	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"PULAU TUANGKU, BANYAK ISLANDS"	2.10623	97.27077	18.259									2.5	34	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"ACEH"	"BABI"	2.094	96.61582	54.762									2	140	5														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"ANTARCTICA"		"SYOWA STATION (JAPAN)"	-69.007	38.584	9019.02											2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"INDONESIA"	"NORTH SUMATRA"	"NIAS ISLAND, SUMATRA"	0.95	97.42	130.217									4		1														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"MAURITIUS"		"PORT LOUIS HARBOUR"	-20.1573	57.5041	4973.525	28	23	46	7	36				0.18		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"KENYA"		"LAMU"	-2.282	40.909	6273.117	29	1	20	9	10				0.11		2														
	2005	3	28	16	9	36.5	4	1	2487	8.6			"n"	"REUNION (FRENCH TERRITORY)"		"SAINTE MARIE"	-20.9	55.5	5197.79									0.3		1														
	2005	4	10	10	29	11.2	4	1	2507	6.7			"n"	"INDONESIA"	"WEST SUMATRA"	"PADANG, SUMATRA"	-1.003	100.379	111.379									0.4		2														
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"USA"	"CA"	"NORTH SPIT, HUMBOLDT BAY, CA"	40.767	-124.217	158.891									0.02		2														
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	872.653	15	4	51	2	0				0.02		2		"F"												
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"CANADA"	"BC"	"BAMFIELD, BRITISH COLUMBIA"	48.837	-125.137	840.05	15	4	51	2	5				0.01		2		"F"												
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	157.032	15	3	35	0	45				0.1		2		"F"												
	2005	6	15	2	50	53.1	4	1	2547	7.2			"n"	"USA"	"CA"	"ARENA COVE, CA"	38.914	-123.711	327.605									0.03		2														
	2005	8	16	2	46	28.4	4	1	2548	7.2			"n"	"JAPAN"	"MIYAGI"	"NORTHERN JAPAN"	38.45	141.6	42.955									0.05		1														
	2005	11	14	21	38	51.4	4	1	2590	7			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	292.194																									
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"POINT ATKINSON, BRITISH COLUMBIA"	49.33333	-123.25										0.03		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"BELLA BELLA, BRITISH COLUMBIA"	52.163	-128.143										0.04		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"PORT TOWNSEND, WA"	48.101	-122.758										0.06		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"NEAH BAY, WA"	48.367	-124.612										0.07		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"VICTORIA, BRITISH COLUMBIA"	48.425	-123.372										0.07		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"BAMFIELD, BRITISH COLUMBIA"	48.837	-125.137										0.07		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"WINTER HARBOR, BRITISH COLUMBIA"	50.513	-128.028										0.05		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"PORT ANGELES, WA"	48.125	-123.44										0.06		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"PORT HARDY, BRITISH COLUMBIA"	50.722	-127.488										0.04		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"FRIDAY HARBOR, WA"	48.547	-123.007										0.04		2														
	2005	12	9	1	57		4	9	5611				"m"	"USA"	"WA"	"TACOMA, WA"	47.27	-122.433										0.06		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913										0.08		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"VANCOUVER"	49.28	-123.12										0.03		2														
	2005	12	9	1	57		4	9	5611				"m"	"CANADA"	"BC"	"PATRICIA BAY, BRITISH COLUMBIA"	48.4	-123.4										0.03		2														
	2006	1	16				0	8	4336				"n"	"USA"	"WA"	"F.D. ROOSEVELT LAKE, WA"	47.95	-118.97										9		7										1				
	2006	3	14	6	57	33.8	4	1	2875	6.7			"n"	"INDONESIA"	"MALUKU"	"BURU ISLAND"	-3.3	127.1	34.994									3.5	100	1			4	1										
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"VICTORIA, BRITISH COLUMBIA"	48.425	-123.372	9117.857	4	5	17	13	50				0.05		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW CALEDONIA"		"NOUMEA"	-22.2466	166.4116	2032.279	3	19	18	3	51				0.24		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"LA JOLLA, CA"	32.867	-117.257	8425.795	4	2	45	11	18				0.04		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA TERRITORY"	"AS"	"PAGO PAGO, AMERICAN SAMOA"	-14.2766	-170.689	749.068	3	16	15		48				0.27		2	24													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"TONGA"		"NUKUALOFA (NUKU'ALOFA)"	-21.138	-175.1815	152.482	3	16	0	0	33				0.21		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA TERRITORY"	"UM"	"WAKE ISLAND"	19.29	166.6183	4845.889	3										2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NIUE"		"NIUE"	-19.053	-169.921	458.28									0.21		2	10													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"KAWAIHAE, HAWAII, HI"	20.0366	-155.829	4875.878	3	21	40	6	13				0.09		2	1	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW ZEALAND"		"OTAGO"	-45.755	170.682	3158.996											2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW ZEALAND"		"GISBORNE"	-38.6754	178.023	2184.193											2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"COSTA RICA"		"QUEPOS"	9.4246	-84.1711	10368.616									0.08		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW ZEALAND"		"JACKSON BAY"	-43.9733	168.6161	3086.077	3								0.08		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"PORT HARDY, BRITISH COLUMBIA"	50.722	-127.488	9084.314	4	4	15	12	48				0.02		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW ZEALAND"		"TARANAKI"	-38.97	174.46	2352.912											2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"MEXICO"	"BAJA CALIFORNIA"	"ENSENADA"	31.8484	-116.6181	8409.443									0.22		2	13													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"JAPAN"	"IWATE"	"OFUNATO"	39.017	141.75	8004.396											2	2													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"OR"	"PORT ORFORD, OR"	42.737	-124.497	8624.207	4	3	15	11	48				0.06		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"AK"	"KING COVE, AK"	55.062	-162.31	8412.603									0.07		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"ALAMEDA, CA"	37.79	-122.27	8401.949									0.04		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"WINTER HARBOR, BRITISH COLUMBIA"	50.513	-128.028	9041.144	4	3	31	12	4				0.05		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"TOFINO (CLAYOQUOT),BRITISH COLUMBIA"	49.153	-125.913	9038.906	4	3	49	12	22				0.03		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	8568.68	4	2	50	11	23				0.27		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW ZEALAND"	"CANTERBURY"	"LYTTELTON"	-43.6058	172.7222	2871.203											2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"NEW ZEALAND"		"PORT NAPIER"	-39.4757	176.9201	2303.687											2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"VANUATU"		"PORT VILA, EFATE ISLAND"	-17.7553	168.3077	1868.752	3	19	5	3	38				0.23		2	6	"R"												
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"CA"	"SANTA BARBARA, CA"	34.4803	-119.69	8351.728	4	2	30	11	3				0.18		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"BAMFIELD, BRITISH COLUMBIA"	48.837	-125.137	9054.803	4	4	0	12	33				0.03		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"FRENCH POLYNESIA"		"PAPEETE, TAHITI"	-17.5331	-149.5726	2601.339	3	18	55	3	28				0.12		2	6													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	4934.081	3	22	20	6	53				0.25		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"AK"	"ADAK, SWEEPER COVE, AK"	51.863	-176.632	7984.915											2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"CANADA"	"BC"	"BELLA BELLA, BRITISH COLUMBIA"	52.163	-128.143	9169.606	4	4	16	12	49				0.03		2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	4880.551	3	22	0	6	33				0.09		2	1													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"AK"	"SAND POINT, AK"	55.337	-160.502	8467.089									0.05		2	0.25													
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"AK"	"SITKA, AK"	57.052	-135.342	9290.768											2														
	2006	5	3	15	26	40.2	4	1	2749	8			"n"	"USA"	"WA"	"NEAH BAY, WA"	48.367	-124.612	9046.462											2	1													
